"LOG:concept:name","LOG:lifecycle:model","LOG:source","LOG:Calculation Time (ms)","LOG:Num. States","LOG:Trace Fitness","LOG:Title of Visualization","LOG:Exit code of alignment for trace","LOG:Model move cost empty trace","LOG:Number of LPs solved","LOG:Queued States","LOG:Raw Fitness Cost","LOG:Move-Model Fitness","LOG:Pre-processing time (ms)","LOG:Move-Log Fitness","LOG:Trace Length","LOG:Approximate memory used (kb)","TRACE:concept:name","TRACE:LogType","TRACEAL:Raw Fitness Cost","TRACEAL:Calculation Time (ms)","TRACEAL:Num. States","TRACEAL:Move-Model Fitness","TRACEAL:Trace Fitness","TRACEAL:Pre-processing time (ms)","TRACEAL:Move-Log Fitness","TRACEAL:Trace Length","TRACEAL:Exit code of alignment for trace","TRACEAL:Approximate memory used (kb)","TRACEAL:Number of LPs solved","TRACEAL:Queued States","EVT:concept:name","EVT:time:timestamp","EVT:lifecycle:transition","EVT:elementId","EVT:processId","EVTAL:Transition","EVTAL:TransitionID","EVTAL:TransEvClass","EVTAL:Cost","EVTAL:Marking","EVTAL:ParikhVector","EVTAL:ActivityInstance",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","null","null","null","null","null","","node 9dfd54d3-571b-46a4-9116-5d87567d7886","null","0","[(,1)]","[(Course terminated,1) (do lab lectures,26) (do theoretical lectures,26) (evaluate results,26) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,26) (test terminated,26)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:12:19.122+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 370821f2-32b6-4b22-9437-f9f2c72adb93","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,26) (do theoretical lectures,26) (evaluate results,26) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,26) (test terminated,26)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:12:22.122+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,26) (do theoretical lectures,25) (evaluate results,26) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,26) (test terminated,26)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:12:25.122+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,25) (do theoretical lectures,25) (evaluate results,26) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,26) (test terminated,26)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:12:26.122+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,25) (do theoretical lectures,25) (evaluate results,26) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,25) (test terminated,26)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:12:29.272+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,25) (do theoretical lectures,25) (evaluate results,26) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,25) (test terminated,25)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:12:34.965+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,25) (do theoretical lectures,25) (evaluate results,25) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,25) (test terminated,25)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:12:37.965+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,25) (do theoretical lectures,24) (evaluate results,25) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,25) (test terminated,25)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:12:40.965+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,24) (do theoretical lectures,24) (evaluate results,25) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,25) (test terminated,25)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:12:41.965+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,24) (do theoretical lectures,24) (evaluate results,25) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,24) (test terminated,25)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:12:46.367+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,24) (do theoretical lectures,24) (evaluate results,25) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,24) (test terminated,24)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:12:50.142+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,24) (do theoretical lectures,24) (evaluate results,24) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,24) (test terminated,24)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:12:53.142+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,24) (do theoretical lectures,23) (evaluate results,24) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,24) (test terminated,24)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:12:56.142+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,23) (do theoretical lectures,23) (evaluate results,24) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,24) (test terminated,24)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:12:57.142+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,23) (do theoretical lectures,23) (evaluate results,24) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,23) (test terminated,24)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:13:01.622+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,23) (do theoretical lectures,23) (evaluate results,24) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,23) (test terminated,23)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:13:07.134+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,23) (do theoretical lectures,23) (evaluate results,23) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,23) (test terminated,23)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:13:10.134+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,23) (do theoretical lectures,22) (evaluate results,23) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,23) (test terminated,23)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:13:13.134+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,22) (do theoretical lectures,22) (evaluate results,23) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,23) (test terminated,23)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:13:14.134+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,22) (do theoretical lectures,22) (evaluate results,23) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,22) (test terminated,23)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:13:16.226+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,22) (do theoretical lectures,22) (evaluate results,23) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,22) (test terminated,22)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:13:21.057+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,22) (do theoretical lectures,22) (evaluate results,22) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,22) (test terminated,22)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:13:24.057+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,22) (do theoretical lectures,21) (evaluate results,22) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,22) (test terminated,22)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:13:27.057+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,21) (do theoretical lectures,21) (evaluate results,22) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,22) (test terminated,22)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:13:28.057+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,21) (do theoretical lectures,21) (evaluate results,22) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,21) (test terminated,22)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:13:29.887+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,21) (do theoretical lectures,21) (evaluate results,22) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,21) (test terminated,21)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:13:35.726+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,21) (do theoretical lectures,21) (evaluate results,21) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,21) (test terminated,21)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:13:38.726+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,21) (do theoretical lectures,20) (evaluate results,21) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,21) (test terminated,21)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:13:41.726+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,20) (do theoretical lectures,20) (evaluate results,21) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,21) (test terminated,21)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:13:42.726+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,20) (do theoretical lectures,20) (evaluate results,21) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,20) (test terminated,21)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:13:45.556+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,20) (do theoretical lectures,20) (evaluate results,21) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,20) (test terminated,20)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do theoretical lectures","2022-12-08T13:13:49.650+01:00","complete","Activity_1ijhrv3","Process_1pgml2g","do theoretical lectures","node 593592af-e89a-4ea2-b592-f55c1ee3d249","do theoretical lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,20) (do theoretical lectures,20) (evaluate results,20) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,20) (test terminated,20)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","do lab lectures","2022-12-08T13:13:52.650+01:00","complete","Activity_0iyipuc","Process_1pgml2g","do lab lectures","node e8f8bdbe-da7b-40b4-87a0-bff88b965f1b","do lab lectures","0","[(,1)]","[(Course terminated,1) (do lab lectures,20) (do theoretical lectures,19) (evaluate results,20) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,20) (test terminated,20)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","submit intermediate test","2022-12-08T13:13:55.650+01:00","complete","Activity_1vwi4lq","Process_1pgml2g","submit intermediate test","node f36122f4-c5d8-4229-baeb-5bd0f05c5616","submit intermediate test","0","[(,1)]","[(Course terminated,1) (do lab lectures,19) (do theoretical lectures,19) (evaluate results,20) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,20) (test terminated,20)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","test terminated","2022-12-08T13:13:56.650+01:00","complete","Event_0ygo8qn","Process_1pgml2g","test terminated","node 95365ff1-b34b-4935-956c-fd46da3e5004","test terminated","0","[(,1)]","[(Course terminated,1) (do lab lectures,19) (do theoretical lectures,19) (evaluate results,20) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,19) (test terminated,20)]","null",
"Filtered log","standard","com.qbpsimulator","32.948180000000015","516.38","0.9960655737704918","Alignments of Filtered log on Unlabeled net","1.0","18.0","3.32","516.38","0.24","0.9972093023255814","0.40608000000000005","0.9972093023255814","59.13999999999999","46.72","17","MXML.EnactmentLog","0.0","40.561","718.0","1.0","1.0","0.906","1.0","144.0","1.0","71.0","3.0","718.0","evaluate results","2022-12-08T13:13:59.909+01:00","complete","Activity_0ct8zpo","Process_1pgml2g","evaluate results","node 80d30cc1-bd75-4191-878e-561a440217da","evaluate results","0","[(,1)]","[(Course terminated,1) (do lab lectures,19) (do theoretical lectures,19) (evaluate results,20) (feedback received,1) (final evaluation,1) (gather feedback,1) (submit intermediate test,19) (test terminated,19)]","null",
